,Date,Open,High,Low,Close
2106,2020-10-01,265.35,268.33,264.8,266.63
2105,2020-09-30,261.98,266.085,260.1,261.9
2104,2020-09-29,257.81,263.33,256.9,261.79
2103,2020-09-28,259.4,259.6,254.8208,256.82
2102,2020-09-25,249.4,255.75,246.61,254.82
2101,2020-09-24,246.5,252.24,245.62,249.53
2100,2020-09-23,255.26,257.9921,248.15,249.02
2099,2020-09-22,253.31,255.32,248.22,254.75
2098,2020-09-21,247.54,249.95,244.13,248.15
2097,2020-09-18,258.405,259.2,250.05,252.53
2096,2020-09-17,258.28,261.5,250.19,254.82
2095,2020-09-16,267.29,272.44,261.79,263.52
2094,2020-09-15,270.67,274.52,269.3,272.42
2093,2020-09-14,270.95,276.64,265.7,266.15
2092,2020-09-11,270.06,271.39,262.64,266.61
2091,2020-09-10,275.51,279.16,267.0319,268.09
2090,2020-09-09,275.77,278.48,271.35,273.72
2089,2020-09-08,271.28,279.3,269.42,271.16
2088,2020-09-04,287.25,289.0,271.14,282.73
2087,2020-09-03,295.99,297.6,283.63,291.12
2086,2020-09-02,298.88,303.6,293.05,302.5
2085,2020-09-01,294.71,301.49,292.71,295.44
2084,2020-08-31,293.95,296.88,291.55,293.2
2083,2020-08-28,295.0,297.23,290.98,293.66
2082,2020-08-27,300.16,301.23,292.02,293.22
2081,2020-08-26,284.0,304.67,284.0,303.91
2080,2020-08-25,272.41,283.09,270.2601,280.82
2079,2020-08-24,271.07,277.2478,268.7701,271.39
2078,2020-08-21,268.69,270.49,266.42,267.01
2077,2020-08-20,261.5,269.63,261.46,269.01
2076,2020-08-19,261.388,267.908,261.35,262.59
2075,2020-08-18,260.95,265.15,259.26,262.34
2074,2020-08-17,262.5,264.0973,259.4,261.16
2073,2020-08-14,262.305,262.65,258.6801,261.24
2072,2020-08-13,261.55,265.16,259.57,261.3
2071,2020-08-12,258.97,263.8973,258.1125,259.89
2070,2020-08-11,260.185,265.915,255.13,256.13
2069,2020-08-10,268.04,273.86,259.69,263.0
2068,2020-08-07,264.08,278.89,263.43,268.44
2067,2020-08-06,249.04,266.6,248.665,265.28
2066,2020-08-05,250.19,252.2698,247.77,249.12
2065,2020-08-04,251.56,252.8,247.43,249.83
2064,2020-08-03,252.65,255.4,250.33,251.96
2063,2020-07-31,255.82,255.85,249.0,253.67
2062,2020-07-30,230.22,234.893,229.0,234.5
2061,2020-07-29,231.14,233.7,230.31,233.29
2060,2020-07-28,234.63,234.96,229.83,230.12
2059,2020-07-27,231.46,234.95,230.83,233.5
2058,2020-07-24,230.19,233.49,226.9,230.71
2057,2020-07-23,239.63,242.42,231.75,232.6
2056,2020-07-22,240.26,241.9,238.12,239.87
2055,2020-07-21,246.22,246.91,240.08,241.75
2054,2020-07-20,240.06,246.05,235.64,245.42
2053,2020-07-17,241.0,244.16,237.86,242.03
2052,2020-07-16,238.0,241.76,236.33,240.93
2051,2020-07-15,241.55,244.82,238.05,240.28
2050,2020-07-14,236.76,240.33,232.03,239.73
2049,2020-07-13,247.01,250.15,238.42,239.0
2048,2020-07-10,243.69,245.49,239.32,245.07
2047,2020-07-09,245.0,246.53,239.24,244.5
2046,2020-07-08,238.11,246.99,236.59,243.58
2045,2020-07-07,239.41,247.65,238.82,240.86
2044,2020-07-06,233.76,240.4,232.27,240.28
2043,2020-07-02,239.0,240.0,232.61,233.42
2042,2020-07-01,228.5,239.0,227.56,237.55
2041,2020-06-30,220.59,227.5,218.47,227.07
2040,2020-06-29,209.75,220.75,207.11,220.64
2039,2020-06-26,232.64,233.09,215.4,216.08
2038,2020-06-25,234.62,237.3,232.74,235.68
2037,2020-06-24,241.2,243.22,232.68,234.02
2036,2020-06-23,241.28,245.1853,239.86,242.24
2035,2020-06-22,238.56,240.7,236.91,239.22
2034,2020-06-19,237.79,240.83,235.55,238.79
2033,2020-06-18,234.99,236.14,232.15,235.94
2032,2020-06-17,235.0,237.59,231.7268,235.53
2031,2020-06-16,237.14,238.46,233.0,235.65
2030,2020-06-15,225.09,233.77,224.8,232.5
2029,2020-06-12,229.9,231.66,224.5,228.58
2028,2020-06-11,229.94,232.89,223.55,224.43
2027,2020-06-10,240.96,241.21,235.28,236.73
2026,2020-06-09,231.52,239.77,230.41,238.67
2025,2020-06-08,229.03,231.55,227.41,231.4
2024,2020-06-05,226.71,231.35,225.3105,230.77
2023,2020-06-04,229.56,231.63,224.61,226.29
2022,2020-06-03,232.11,232.65,228.53,230.16
2021,2020-06-02,230.94,233.0,226.56,232.72
2020,2020-06-01,224.59,232.44,223.5,231.91
2019,2020-05-29,225.2,227.49,222.88,225.09
2018,2020-05-28,224.3,231.6332,224.0,225.46
2017,2020-05-27,229.07,230.56,221.1347,229.14
2016,2020-05-26,239.77,240.9,231.67,232.2
2015,2020-05-22,231.51,235.99,228.74,234.91
2014,2020-05-21,234.72,237.2,231.2,231.39
2013,2020-05-20,223.5,231.34,223.19,229.97
2012,2020-05-19,213.27,220.49,212.83,216.88
2011,2020-05-18,212.15,214.6445,210.94,213.19
2010,2020-05-15,205.27,211.34,204.12,210.88
2009,2020-05-14,202.56,206.93,200.69,206.81
2008,2020-05-13,209.43,210.78,202.11,205.1
2007,2020-05-12,213.29,215.275,210.0,210.1
2006,2020-05-11,210.8865,215.0,210.37,213.18
2005,2020-05-08,212.24,213.21,210.85,212.35
2004,2020-05-07,211.16,211.6,209.04,211.26
2003,2020-05-06,208.12,211.6,206.66,208.47
2002,2020-05-05,207.02,210.38,206.5,207.07
2001,2020-05-04,200.2,205.91,198.7562,205.26
2000,2020-05-01,201.6,207.28,199.0501,202.27
1999,2020-04-30,206.92,209.69,201.5701,204.71
1998,2020-04-29,190.93,196.91,190.0,194.19
1997,2020-04-28,188.66,189.2,182.56,182.91
1996,2020-04-27,192.99,193.75,187.41,187.5
1995,2020-04-24,183.23,190.41,180.825,190.07
1994,2020-04-23,184.08,187.05,183.15,185.13
1993,2020-04-22,178.45,184.78,178.14,182.28
1992,2020-04-21,175.25,175.38,168.3408,170.8
1991,2020-04-20,177.41,180.5,176.77,178.24
1990,2020-04-17,179.2,180.28,176.66,179.24
1989,2020-04-16,177.95,178.05,172.51,176.25
1988,2020-04-15,175.1865,178.19,172.82,176.97
1987,2020-04-14,178.9765,181.225,176.62,178.17
1986,2020-04-13,173.67,175.0,169.45,174.79
1985,2020-04-09,175.9,177.08,171.57,175.19
1984,2020-04-08,171.25,175.0,167.74,174.28
1983,2020-04-07,171.79,173.39,166.01,168.83
1982,2020-04-06,160.15,166.2,158.51,165.55
1981,2020-04-03,157.15,157.91,150.83,154.18
1980,2020-04-02,159.1,161.3509,155.92,158.19
1979,2020-04-01,161.615,164.15,158.035,159.6
1978,2020-03-31,165.48,170.93,164.2,166.8
1977,2020-03-30,159.18,166.75,158.06,165.95
1976,2020-03-27,158.2,160.09,154.75,156.79
1975,2020-03-26,158.25,164.0,157.0201,163.34
1974,2020-03-25,158.92,162.99,153.06,156.21
1973,2020-03-24,155.205,161.31,152.57,160.98
1972,2020-03-23,149.66,152.31,142.25,148.1
1971,2020-03-20,156.02,159.27,148.0,149.73
1970,2020-03-19,146.62,159.9294,144.8,153.13
1969,2020-03-18,139.75,148.18,137.1006,146.96
1968,2020-03-17,150.74,153.94,140.0,149.42
1967,2020-03-16,152.32,159.13,143.1,146.01
1966,2020-03-13,163.53,170.79,157.6,170.28
1965,2020-03-12,159.54,166.6,154.34,154.47
1964,2020-03-11,174.01,175.88,167.66,170.24
1963,2020-03-10,174.67,178.29,169.5,178.19
1962,2020-03-09,169.6,175.0,165.19,169.5
1961,2020-03-06,178.33,183.78,176.26,181.09
1960,2020-03-05,186.78,188.99,183.8901,185.17
1959,2020-03-04,189.17,191.83,186.39,191.76
1958,2020-03-03,196.22,197.24,183.97,185.89
1957,2020-03-02,194.03,196.57,188.85,196.44
1956,2020-02-28,182.695,192.74,181.82,192.47
1955,2020-02-27,191.82,195.88,189.5,189.75
1954,2020-02-26,197.19,201.21,195.49,197.2
1953,2020-02-25,202.27,203.5,195.9537,196.77
1952,2020-02-24,201.8,203.65,198.17,200.72
1951,2020-02-21,213.48,214.237,208.8305,210.18
1950,2020-02-20,216.52,218.765,212.945,214.58
1949,2020-02-19,217.99,218.32,216.11,217.49
1948,2020-02-18,213.55,217.975,213.4,217.8
1947,2020-02-14,214.0,214.93,212.65,214.18
1946,2020-02-13,209.5235,214.3259,209.18,213.14
1945,2020-02-12,207.85,211.22,207.4,210.76
1944,2020-02-11,210.19,210.86,206.5102,207.19
1943,2020-02-10,211.52,213.8,210.66,213.06
1942,2020-02-07,210.3,212.82,209.93,212.33
1941,2020-02-06,210.47,211.19,209.338,210.85
1940,2020-02-05,212.51,212.73,208.71,210.11
1939,2020-02-04,206.6165,210.6,205.2025,209.83
1938,2020-02-03,203.44,205.14,202.5,204.19
1937,2020-01-31,208.43,208.69,201.06,201.91
1936,2020-01-30,206.53,211.43,204.75,209.53
1935,2020-01-29,221.44,224.2,218.45,223.23
1934,2020-01-28,216.14,218.74,213.52,217.79
1933,2020-01-27,213.1,216.06,212.5,214.87
1932,2020-01-24,220.8,221.78,216.11,217.94
1931,2020-01-23,220.75,221.485,219.27,219.76
1930,2020-01-22,222.31,222.75,221.28,221.32
1929,2020-01-21,222.155,222.37,219.12,221.44
1928,2020-01-17,222.03,222.29,220.53,222.14
1927,2020-01-16,222.57,222.63,220.39,221.77
1926,2020-01-15,220.61,221.68,220.14,221.15
1925,2020-01-14,221.61,222.38,218.63,219.06
1924,2020-01-13,219.5965,221.97,219.21,221.91
1923,2020-01-10,219.2,219.88,217.42,218.06
1922,2020-01-09,217.54,218.38,216.278,218.3
1921,2020-01-08,213.0,216.24,212.6121,215.22
1920,2020-01-07,212.82,214.58,211.75,213.06
1919,2020-01-06,206.92,212.78,206.52,212.6
1918,2020-01-03,207.2135,210.4,206.95,208.67
1917,2020-01-02,206.75,209.79,206.27,209.78
1916,2019-12-31,203.995,205.56,203.6001,205.25
1915,2019-12-30,207.86,207.9,203.9001,204.41
1914,2019-12-27,208.6697,208.93,206.5875,208.1
1913,2019-12-26,205.5665,207.82,205.31,207.79
1912,2019-12-24,206.3,206.79,205.0,205.12
1911,2019-12-23,206.7,208.59,205.68,206.18
1910,2019-12-20,207.48,207.71,203.43,206.3
1909,2019-12-19,202.78,206.3,202.51,206.06
1908,2019-12-18,200.09,204.3,200.09,202.5
1907,2019-12-17,198.84,199.0,196.13,198.39
1906,2019-12-16,195.27,199.12,194.81,197.92
1905,2019-12-13,196.4,196.8,193.17,194.11
1904,2019-12-12,202.35,203.66,194.1,196.75
1903,2019-12-11,200.28,202.63,200.28,202.26
1902,2019-12-10,201.66,202.05,200.15,200.87
1901,2019-12-09,200.65,203.1418,200.21,201.34
1900,2019-12-06,200.5,201.57,200.06,201.05
1899,2019-12-05,199.86,201.29,198.2126,199.36
1898,2019-12-04,200.0,200.0288,198.05,198.71
1897,2019-12-03,197.6,198.93,195.08,198.82
1896,2019-12-02,202.13,202.18,198.05,199.7
1895,2019-11-29,201.6,203.8,201.21,201.64
1894,2019-11-27,199.9,203.14,199.42,202.0
1893,2019-11-26,200.0,200.15,198.0387,198.97
1892,2019-11-25,199.515,200.97,199.25,199.79
1891,2019-11-22,198.38,199.3,197.62,198.82
1890,2019-11-21,197.42,199.09,196.86,197.93
1889,2019-11-20,198.58,199.59,195.43,197.51
1888,2019-11-19,197.4,200.0,196.86,199.32
1887,2019-11-18,194.56,198.63,193.05,197.4
1886,2019-11-15,194.26,195.3,193.38,195.1
1885,2019-11-14,192.93,194.03,191.45,193.15
1884,2019-11-13,194.7,195.7,192.74,193.19
1883,2019-11-12,190.0,195.06,189.74,194.47
1882,2019-11-11,189.93,190.08,188.54,189.61
1881,2019-11-08,190.0,192.34,189.7,190.84
1880,2019-11-07,191.91,193.44,189.47,190.42
1879,2019-11-06,194.03,194.37,191.35,191.55
1878,2019-11-05,195.37,195.75,193.6,194.32
1877,2019-11-04,194.55,197.3672,193.8119,194.72
1876,2019-11-01,192.85,194.11,189.91,193.62
1875,2019-10-31,196.7,198.09,188.25,191.65
1874,2019-10-30,189.56,190.45,185.98,188.25
1873,2019-10-29,191.69,192.53,188.47,189.31
1872,2019-10-28,187.2,189.53,185.08,189.4
1871,2019-10-25,185.83,189.0,185.0876,187.89
1870,2019-10-24,184.62,186.73,182.8,186.38
1869,2019-10-23,182.01,186.38,182.0,186.15
1868,2019-10-22,190.0,190.65,181.5,182.34
1867,2019-10-21,187.04,189.91,186.75,189.76
1866,2019-10-18,190.23,191.49,183.9239,185.85
1865,2019-10-17,190.3,190.84,188.765,190.39
1864,2019-10-16,188.32,189.7,186.9002,189.55
1863,2019-10-15,183.8,190.38,183.66,188.89
1862,2019-10-14,184.2,184.62,182.5735,183.28
1861,2019-10-11,182.15,186.49,182.14,184.19
1860,2019-10-10,180.32,181.61,179.17,180.03
1859,2019-10-09,179.16,180.72,177.94,179.85
1858,2019-10-08,178.26,180.37,177.72,177.75
1857,2019-10-07,180.0,181.18,178.09,179.68
1856,2019-10-04,179.55,180.98,178.1,180.45
1855,2019-10-03,175.57,179.84,173.63,179.38
1854,2019-10-02,174.84,176.53,173.09,174.6
1853,2019-10-01,179.15,179.84,174.88,175.81
1852,2019-09-30,177.87,178.67,176.85,178.08
1851,2019-09-27,178.16,180.755,175.66,177.1
1850,2019-09-26,181.33,181.4,177.67,180.11
1849,2019-09-25,181.45,183.42,177.87,182.8
1848,2019-09-24,187.98,188.04,180.39,181.28
1847,2019-09-23,189.34,190.1,185.2062,186.82
1846,2019-09-20,190.66,193.1,188.12,189.93
1845,2019-09-19,188.66,191.1,188.15,190.14
1844,2019-09-18,188.09,189.08,186.012,188.14
1843,2019-09-17,186.66,188.32,185.54,188.08
1842,2019-09-16,186.93,187.7943,185.765,186.22
1841,2019-09-13,187.325,187.97,186.54,187.19
1840,2019-09-12,189.86,190.93,187.23,187.47
1839,2019-09-11,186.46,189.44,186.08,188.49
1838,2019-09-10,187.44,188.1,184.55,186.17
1837,2019-09-09,187.73,188.98,185.8466,188.76
1836,2019-09-06,190.21,190.21,186.35,187.49
1835,2019-09-05,188.53,191.36,187.94,190.9
1834,2019-09-04,184.65,187.7494,183.89,187.14
1833,2019-09-03,184.0,185.67,182.11,182.39
1832,2019-08-30,186.78,186.8017,183.4585,185.67
1831,2019-08-29,183.77,186.0752,183.47,185.57
1830,2019-08-28,180.53,181.95,178.92,181.76
1829,2019-08-27,181.93,184.04,181.01,181.3
1828,2019-08-26,179.4,180.5,178.24,180.36
1827,2019-08-23,180.84,183.13,176.66,177.75
1826,2019-08-22,183.43,184.11,179.91,182.04
1825,2019-08-21,185.0,185.9,183.14,183.55
1824,2019-08-20,185.45,186.0,182.39,183.81
1823,2019-08-19,186.01,187.5,184.85,186.17
1822,2019-08-16,183.75,185.1,182.36,183.7
1821,2019-08-15,180.95,183.2,180.03,182.59
1820,2019-08-14,185.8,185.99,179.31,179.71
1819,2019-08-13,185.52,191.38,185.37,188.45
1818,2019-08-12,186.85,187.59,184.46,185.37
1817,2019-08-09,190.0,190.98,187.12,187.85
1816,2019-08-08,186.62,190.34,184.05,190.16
1815,2019-08-07,183.6,186.37,181.22,185.15
1814,2019-08-06,183.69,185.789,183.09,184.51
1813,2019-08-05,184.69,185.67,179.34,181.73
1812,2019-08-02,191.1,192.62,188.07,189.02
1811,2019-08-01,194.17,198.47,190.88,192.73
1810,2019-07-31,196.95,198.76,192.68,194.23
1809,2019-07-30,195.39,198.71,193.5,197.04
1808,2019-07-29,199.0,199.63,195.3,195.94
1807,2019-07-26,200.19,202.88,196.25,199.75
1806,2019-07-25,206.7,208.66,198.26,200.71
1805,2019-07-24,197.63,204.81,197.22,204.66
1804,2019-07-23,202.84,204.242,200.9625,202.36
1803,2019-07-22,199.91,202.57,198.81,202.32
1802,2019-07-19,202.18,202.33,198.07,198.36
1801,2019-07-18,200.15,202.47,199.38,200.78
1800,2019-07-17,204.18,204.36,201.59,201.8
1799,2019-07-16,203.89,205.4707,203.1,203.84
1798,2019-07-15,204.25,205.33,201.82,203.91
1797,2019-07-12,199.68,205.3,199.16,204.87
1796,2019-07-11,203.26,203.8,200.21,201.23
1795,2019-07-10,200.0,202.96,199.67,202.73
1794,2019-07-09,194.97,199.46,194.89,199.21
1793,2019-07-08,195.19,196.68,193.64,195.76
1792,2019-07-05,196.18,197.07,194.17,196.4
1791,2019-07-03,194.16,197.4,194.16,197.2
1790,2019-07-02,193.0,195.0,192.71,195.0
1789,2019-07-01,195.21,195.28,191.93,193.0
1788,2019-06-28,190.55,193.2,189.94,193.0
1787,2019-06-27,189.88,189.95,188.27,189.5
1786,2019-06-26,189.54,190.76,187.31,187.66
1785,2019-06-25,192.88,193.14,188.13,188.84
1784,2019-06-24,192.42,193.98,191.57,192.6
1783,2019-06-21,188.75,192.0,188.75,191.14
1782,2019-06-20,190.95,191.16,187.64,189.53
1781,2019-06-19,187.0,188.1,184.55,187.48
1780,2019-06-18,194.0,194.53,187.28,188.47
1779,2019-06-17,185.01,189.5,184.4105,189.01
1778,2019-06-14,180.51,181.8398,180.0,181.33
1777,2019-06-13,175.53,178.03,174.606,177.47
1776,2019-06-12,178.38,179.27,172.88,175.04
1775,2019-06-11,178.48,179.98,176.79,178.1
1774,2019-06-10,174.75,177.86,173.8,174.82
1773,2019-06-07,170.17,173.87,168.84,173.35
1772,2019-06-06,168.3,169.7,167.23,168.33
1771,2019-06-05,167.48,168.72,164.63,168.17
1770,2019-06-04,163.71,168.28,160.84,167.5
1769,2019-06-03,175.0,175.05,161.01,164.15
1768,2019-05-31,180.28,180.54,177.16,177.47
1767,2019-05-30,183.08,183.48,180.89,183.01
1766,2019-05-29,183.5,184.56,181.35,182.19
1765,2019-05-28,181.54,184.7119,181.4537,184.31
1764,2019-05-24,182.33,183.63,180.83,181.06
1763,2019-05-23,182.42,183.9,179.67,180.87
1762,2019-05-22,184.73,186.74,183.61,185.32
1761,2019-05-21,184.57,185.7,183.885,184.82
1760,2019-05-20,181.88,184.23,181.37,182.72
1759,2019-05-17,184.84,187.58,184.28,185.3
1758,2019-05-16,185.05,188.575,185.05,186.99
1757,2019-05-15,180.42,187.28,180.02,186.27
1756,2019-05-14,182.52,183.49,178.1,180.73
1755,2019-05-13,183.5,185.43,180.84,181.54
1754,2019-05-10,188.25,190.0,184.59,188.34
1753,2019-05-09,187.2,189.77,186.26,188.65
1752,2019-05-08,189.39,190.72,188.55,189.54
1751,2019-05-07,192.54,192.9,187.85,189.77
1750,2019-05-06,191.24,194.28,190.55,193.88
1749,2019-05-03,194.38,196.16,193.71,195.47
1748,2019-05-02,193.0,194.0,189.75,192.53
1747,2019-05-01,194.78,196.1769,193.01,193.03
1746,2019-04-30,194.19,197.39,192.28,193.4
1745,2019-04-29,190.95,195.41,190.65,194.78
1744,2019-04-26,192.5,192.9,189.09,191.49
1743,2019-04-25,196.98,198.48,192.12,193.26
1742,2019-04-24,184.49,185.14,181.65,182.58
1741,2019-04-23,182.74,184.22,181.48,183.78
1740,2019-04-22,178.25,181.665,178.25,181.44
1739,2019-04-18,178.8,178.88,177.34,178.28
1738,2019-04-17,179.6,180.74,178.36,178.78
1737,2019-04-16,179.0,180.17,178.3,178.87
1736,2019-04-15,178.5,180.5,176.87,179.65
1735,2019-04-12,178.0,179.63,177.95,179.1
1734,2019-04-11,178.24,178.4,177.0,177.51
1733,2019-04-10,178.18,178.79,176.54,177.82
1732,2019-04-09,175.62,179.19,175.55,177.58
1731,2019-04-08,175.21,175.5,174.23,174.93
1730,2019-04-05,176.88,177.0,175.1,175.72
1729,2019-04-04,176.02,178.0,175.5301,176.02
1728,2019-04-03,174.5,177.96,172.95,173.54
1727,2019-04-02,170.14,174.9,169.55,174.2
1726,2019-04-01,167.83,168.9,167.2789,168.7
1725,2019-03-29,166.39,167.19,164.81,166.69
1724,2019-03-28,164.57,166.72,163.33,165.55
1723,2019-03-27,167.85,168.94,164.79,165.87
1722,2019-03-26,167.35,169.45,166.3499,167.68
1721,2019-03-25,163.0,166.54,162.0,166.29
1720,2019-03-22,165.65,167.42,164.09,164.34
1719,2019-03-21,164.89,166.39,163.75,166.08
1718,2019-03-20,161.5,166.12,161.24,165.44
1717,2019-03-19,161.48,163.82,160.82,161.57
1716,2019-03-18,163.57,163.9,159.28,160.47
1715,2019-03-15,167.16,167.58,162.51,165.98
1714,2019-03-14,169.76,171.15,168.16,170.17
1713,2019-03-13,172.32,174.03,172.12,173.37
1712,2019-03-12,172.09,173.8,171.2178,171.92
1711,2019-03-11,171.6,174.3,171.58,172.07
1710,2019-03-08,166.2,169.62,165.97,169.6
1709,2019-03-07,171.5,171.74,167.61,169.13
1708,2019-03-06,172.9,173.57,171.27,172.51
1707,2019-03-05,167.37,171.88,166.55,171.26
1706,2019-03-04,163.9,167.5,163.83,167.37
1705,2019-03-01,162.6,163.132,161.69,162.28
1704,2019-02-28,162.37,163.5,160.86,161.45
1703,2019-02-27,162.9,163.93,160.41,162.81
1702,2019-02-26,164.335,166.24,163.8,164.13
1701,2019-02-25,163.07,166.07,162.9,164.62
1700,2019-02-22,160.58,162.41,160.31,161.89
1699,2019-02-21,161.93,162.24,159.59,160.04
1698,2019-02-20,162.25,163.72,161.25,162.56
1697,2019-02-19,160.5,164.15,160.33,162.29
1696,2019-02-15,164.51,164.7,160.86,162.5
1695,2019-02-14,163.19,164.8697,162.2468,163.95
1694,2019-02-13,165.38,166.22,163.73,164.07
1693,2019-02-12,166.86,168.34,164.5,165.04
1692,2019-02-11,167.9,168.3,165.08,165.79
1691,2019-02-08,164.47,167.37,164.21,167.33
1690,2019-02-07,168.2,169.24,165.25,166.38
1689,2019-02-06,171.2,172.47,169.27,170.49
1688,2019-02-05,169.15,171.98,168.69,171.16
1687,2019-02-04,165.7,169.3,163.62,169.25
1686,2019-02-01,165.84,169.1,165.66,165.71
1685,2019-01-31,165.6,171.68,165.0,166.69
1684,2019-01-30,146.22,150.95,145.6953,150.42
1683,2019-01-29,148.09,148.1,143.43,144.19
1682,2019-01-28,148.05,148.96,146.21,147.47
1681,2019-01-25,147.48,149.83,146.54,149.01
1680,2019-01-24,144.64,146.44,142.52,145.83
1679,2019-01-23,148.28,148.8,143.055,144.3
1678,2019-01-22,149.2,151.53,146.37,147.57
1677,2019-01-18,149.75,152.43,148.55,150.04
1676,2019-01-17,146.95,149.0,146.5,148.3
1675,2019-01-16,149.0,149.6499,146.9975,147.54
1674,2019-01-15,146.01,150.68,145.99,148.95
1673,2019-01-14,142.0,146.57,141.27,145.39
1672,2019-01-11,143.15,145.36,142.57,143.8
1671,2019-01-10,143.08,144.56,140.84,144.2
1670,2019-01-09,142.95,144.7,141.27,144.23
1669,2019-01-08,139.89,143.14,139.54,142.53
1668,2019-01-07,137.56,138.87,135.91,138.05
1667,2019-01-04,134.01,138.0,133.75,137.95
1666,2019-01-03,134.69,137.17,131.12,131.74
1665,2019-01-02,128.99,137.51,128.56,135.68
1664,2018-12-31,134.45,134.64,129.95,131.09
1663,2018-12-28,135.34,135.92,132.2,133.2
1662,2018-12-27,132.44,134.99,129.67,134.52
1661,2018-12-26,126.0,134.24,125.89,134.18
1660,2018-12-24,123.1,129.74,123.02,124.06
1659,2018-12-21,133.39,134.9,123.42,124.95
1658,2018-12-20,130.7,135.57,130.0,133.4
1657,2018-12-19,141.21,144.91,132.5,133.24
1656,2018-12-18,141.08,145.93,139.8301,143.66
1655,2018-12-17,143.08,144.92,138.42,140.19
1654,2018-12-14,143.34,146.01,142.51,144.06
1653,2018-12-13,145.57,145.85,143.19,145.01
1652,2018-12-12,143.08,147.19,142.51,144.5
1651,2018-12-11,143.88,143.88,141.1,142.08
1650,2018-12-10,139.6,143.05,139.01,141.85
1649,2018-12-07,139.25,140.87,136.6566,137.42
1648,2018-12-06,133.82,139.7,133.67,139.63
1647,2018-12-04,140.73,143.39,137.16,137.93
1646,2018-12-03,143.0,143.6799,140.76,141.09
1645,2018-11-30,138.26,140.966,137.36,140.61
1644,2018-11-29,135.92,139.99,135.66,138.68
1643,2018-11-28,136.28,136.7899,131.85,136.76
1642,2018-11-27,135.75,136.6126,133.71,135.0
1641,2018-11-26,133.0,137.0,132.78,136.38
1640,2018-11-23,133.65,134.5,131.2551,131.73
1639,2018-11-21,134.4,137.19,134.13,134.82
1638,2018-11-20,127.03,134.1592,126.85,132.43
1637,2018-11-19,137.61,137.75,131.21,131.55
1636,2018-11-16,141.07,141.77,137.77,139.53
1635,2018-11-15,142.33,144.84,140.83,143.85
1634,2018-11-14,143.7,145.58,141.55,144.22
1633,2018-11-13,142.0,144.88,141.62,142.16
1632,2018-11-12,144.48,145.04,140.4899,141.55
1631,2018-11-09,146.75,147.76,144.07,144.96
1630,2018-11-08,150.49,150.94,146.74,147.87
1629,2018-11-07,151.57,153.01,149.83,151.53
1628,2018-11-06,149.31,150.97,148.0,149.94
1627,2018-11-05,150.1,150.19,147.44,148.68
1626,2018-11-02,151.8,154.13,148.96,150.35
1625,2018-11-01,151.52,152.75,149.35,151.75
1624,2018-10-31,155.0,156.4,148.96,151.79
1623,2018-10-30,139.935,146.64,139.7419,146.22
1622,2018-10-29,148.5,148.83,139.03,142.09
1621,2018-10-26,145.82,149.0,143.8,145.37
1620,2018-10-25,147.73,152.21,147.0,150.95
1619,2018-10-24,154.28,154.65,145.6,146.04
1618,2018-10-23,151.22,154.77,150.85,154.39
1617,2018-10-22,154.76,157.34,154.46,154.78
1616,2018-10-19,155.86,157.35,153.55,154.05
1615,2018-10-18,158.51,158.66,153.28,154.92
1614,2018-10-17,159.56,160.49,157.95,159.42
1613,2018-10-16,155.4,159.46,155.01,158.78
1612,2018-10-15,153.32,155.57,152.55,153.52
1611,2018-10-12,156.73,156.89,151.2998,153.74
1610,2018-10-11,150.13,154.81,149.16,153.35
1609,2018-10-10,156.82,157.69,151.31,151.38
1608,2018-10-09,157.69,160.59,157.42,157.9
1607,2018-10-08,155.54,158.34,154.39,157.25
1606,2018-10-05,159.21,160.9,156.2,157.33
1605,2018-10-04,161.46,161.46,157.35,158.85
1604,2018-10-03,160.0,163.66,159.53,162.43
1603,2018-10-02,161.58,162.28,158.67,159.33
1602,2018-10-01,163.03,165.88,161.26,162.44
1601,2018-09-28,168.33,168.79,162.56,164.46
1600,2018-09-27,167.55,171.77,167.21,168.84
1599,2018-09-26,164.3,169.3,164.21,166.95
1598,2018-09-25,161.99,165.59,161.15,164.91
1597,2018-09-24,161.03,165.7,160.88,165.41
1596,2018-09-21,166.64,167.25,162.81,162.93
1595,2018-09-20,164.5,166.45,164.4722,166.02
1594,2018-09-19,160.08,163.44,159.48,163.06
1593,2018-09-18,159.39,161.7639,158.8656,160.3
1592,2018-09-17,161.92,162.06,159.77,160.58
1591,2018-09-14,161.715,162.84,160.34,162.32
1590,2018-09-13,162.0,163.32,160.86,161.36
1589,2018-09-12,163.25,164.49,161.8,162.0
1588,2018-09-11,163.94,167.19,163.72,165.94
1587,2018-09-10,163.51,165.01,162.16,164.18
1586,2018-09-07,160.31,164.6269,160.16,163.04
1585,2018-09-06,166.98,166.98,160.0,162.53
1584,2018-09-05,169.49,171.125,166.67,167.18
1583,2018-09-04,173.5,173.89,168.8,171.16
1582,2018-08-31,177.15,177.62,174.9815,175.73
1581,2018-08-30,175.9,179.7901,175.7,177.64
1580,2018-08-29,176.295,176.79,174.75,175.9
1579,2018-08-28,178.1,178.2399,175.83,176.26
1578,2018-08-27,175.99,178.67,175.79,177.46
1577,2018-08-24,173.7,174.82,172.92,174.645
1576,2018-08-23,173.09,175.55,172.83,172.9
1575,2018-08-22,172.21,174.24,172.13,173.64
1574,2018-08-21,172.81,174.17,171.39,172.62
1573,2018-08-20,174.04,174.57,170.91,172.5
